MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20091229,High Plains,89.65,10.35,1.54,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,Midwest,88.70,11.30,3.48,0.80,0.00,0.00,2009-12-29,2010-01-04,1
20091229,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,South,86.31,13.69,3.53,1.17,0.00,0.00,2009-12-29,2010-01-04,1
20091229,Southeast,99.30,0.70,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,West,50.87,49.13,19.19,6.72,0.34,0.00,2009-12-29,2010-01-04,1
20091222,High Plains,90.79,9.21,1.54,0.00,0.00,0.00,2009-12-22,2009-12-28,1
20091222,Midwest,88.70,11.30,3.48,0.80,0.00,0.00,2009-12-22,2009-12-28,1
20091222,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-22,2009-12-28,1
20091222,South,86.00,14.00,4.11,1.17,0.00,0.00,2009-12-22,2009-12-28,1
20091222,Southeast,98.28,1.72,0.00,0.00,0.00,0.00,2009-12-22,2009-12-28,1
20091222,West,56.10,43.90,19.19,6.72,0.34,0.00,2009-12-22,2009-12-28,1
20091215,High Plains,90.79,9.21,1.54,0.00,0.00,0.00,2009-12-15,2009-12-21,1
20091215,Midwest,88.70,11.30,3.48,0.80,0.00,0.00,2009-12-15,2009-12-21,1
20091215,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-15,2009-12-21,1
20091215,South,85.75,14.25,4.28,2.30,0.00,0.00,2009-12-15,2009-12-21,1
20091215,Southeast,97.24,2.76,0.56,0.00,0.00,0.00,2009-12-15,2009-12-21,1
20091215,West,56.10,43.90,19.19,6.72,0.34,0.00,2009-12-15,2009-12-21,1
20091208,High Plains,91.22,8.78,1.54,0.00,0.00,0.00,2009-12-08,2009-12-14,1
20091208,Midwest,88.70,11.30,3.48,0.80,0.00,0.00,2009-12-08,2009-12-14,1
20091208,Northeast,97.37,2.63,0.00,0.00,0.00,0.00,2009-12-08,2009-12-14,1
20091208,South,85.47,14.53,5.41,2.97,1.04,0.00,2009-12-08,2009-12-14,1
20091208,Southeast,96.46,3.54,0.56,0.00,0.00,0.00,2009-12-08,2009-12-14,1
20091208,West,60.79,39.21,19.36,7.85,0.38,0.00,2009-12-08,2009-12-14,1
20091201,High Plains,93.23,6.77,1.54,0.00,0.00,0.00,2009-12-01,2009-12-07,1
20091201,Midwest,88.46,11.54,3.48,0.80,0.00,0.00,2009-12-01,2009-12-07,1
20091201,Northeast,93.73,6.27,0.00,0.00,0.00,0.00,2009-12-01,2009-12-07,1
20091201,South,82.85,17.15,6.11,2.97,1.48,0.00,2009-12-01,2009-12-07,1
20091201,Southeast,91.90,8.10,1.63,0.00,0.00,0.00,2009-12-01,2009-12-07,1
20091201,West,62.42,37.58,19.36,7.85,0.38,0.00,2009-12-01,2009-12-07,1
20091124,High Plains,93.26,6.74,1.54,0.00,0.00,0.00,2009-11-24,2009-11-30,1
20091124,Midwest,88.46,11.54,3.48,0.80,0.00,0.00,2009-11-24,2009-11-30,1
20091124,Northeast,93.73,6.27,0.00,0.00,0.00,0.00,2009-11-24,2009-11-30,1
20091124,South,82.81,17.19,6.71,3.33,1.86,0.33,2009-11-24,2009-11-30,1
20091124,Southeast,89.57,10.43,1.46,0.00,0.00,0.00,2009-11-24,2009-11-30,1
20091124,West,62.78,37.22,19.27,7.85,0.37,0.00,2009-11-24,2009-11-30,1
20091117,High Plains,94.86,5.14,1.38,0.00,0.00,0.00,2009-11-17,2009-11-23,1
20091117,Midwest,88.35,11.65,3.48,0.80,0.00,0.00,2009-11-17,2009-11-23,1
20091117,Northeast,93.73,6.27,0.00,0.00,0.00,0.00,2009-11-17,2009-11-23,1
20091117,South,87.45,12.55,7.43,4.40,2.19,0.45,2009-11-17,2009-11-23,1
20091117,Southeast,86.33,13.67,0.94,0.00,0.00,0.00,2009-11-17,2009-11-23,1
20091117,West,65.85,34.15,18.28,6.69,0.02,0.00,2009-11-17,2009-11-23,1
20091110,High Plains,94.86,5.14,1.38,0.00,0.00,0.00,2009-11-10,2009-11-16,1
20091110,Midwest,87.88,12.12,4.86,0.80,0.00,0.00,2009-11-10,2009-11-16,1
20091110,Northeast,93.73,6.27,0.00,0.00,0.00,0.00,2009-11-10,2009-11-16,1
20091110,South,87.45,12.55,7.42,4.40,2.19,0.45,2009-11-10,2009-11-16,1
20091110,Southeast,79.64,20.36,6.66,0.48,0.00,0.00,2009-11-10,2009-11-16,1
20091110,West,64.94,35.06,17.54,6.14,0.02,0.00,2009-11-10,2009-11-16,1
20091103,High Plains,94.93,5.07,1.39,0.00,0.00,0.00,2009-11-03,2009-11-09,1
20091103,Midwest,87.88,12.12,4.86,1.35,0.49,0.00,2009-11-03,2009-11-09,1
20091103,Northeast,93.73,6.27,0.00,0.00,0.00,0.00,2009-11-03,2009-11-09,1
20091103,South,87.56,12.44,7.06,4.39,2.19,0.45,2009-11-03,2009-11-09,1
20091103,Southeast,80.22,19.78,6.66,0.48,0.00,0.00,2009-11-03,2009-11-09,1
20091103,West,66.15,33.85,17.16,6.03,0.02,0.00,2009-11-03,2009-11-09,1
20091027,High Plains,94.93,5.07,1.39,0.00,0.00,0.00,2009-10-27,2009-11-02,1
20091027,Midwest,84.40,15.60,5.29,1.83,0.49,0.00,2009-10-27,2009-11-02,1
20091027,Northeast,91.36,8.64,0.00,0.00,0.00,0.00,2009-10-27,2009-11-02,1
20091027,South,86.69,13.31,7.45,4.39,2.19,0.45,2009-10-27,2009-11-02,1
20091027,Southeast,78.03,21.97,7.49,0.48,0.00,0.00,2009-10-27,2009-11-02,1
20091027,West,65.14,34.86,15.49,6.04,0.02,0.00,2009-10-27,2009-11-02,1
20091020,High Plains,91.09,8.91,1.39,0.31,0.00,0.00,2009-10-20,2009-10-26,1
20091020,Midwest,77.41,22.59,8.54,2.95,0.49,0.00,2009-10-20,2009-10-26,1
20091020,Northeast,93.51,6.49,0.00,0.00,0.00,0.00,2009-10-20,2009-10-26,1
20091020,South,82.31,17.69,10.52,6.93,3.46,0.74,2009-10-20,2009-10-26,1
20091020,Southeast,80.36,19.64,6.05,0.48,0.00,0.00,2009-10-20,2009-10-26,1
20091020,West,62.49,37.51,15.39,6.18,0.02,0.00,2009-10-20,2009-10-26,1
20091013,High Plains,88.83,11.17,1.39,0.31,0.00,0.00,2009-10-13,2009-10-19,1
20091013,Midwest,78.51,21.49,8.54,2.95,0.49,0.00,2009-10-13,2009-10-19,1
20091013,Northeast,91.99,8.01,1.40,0.00,0.00,0.00,2009-10-13,2009-10-19,1
20091013,South,84.25,15.75,10.50,6.74,3.15,0.74,2009-10-13,2009-10-19,1
20091013,Southeast,77.89,22.11,3.97,0.48,0.00,0.00,2009-10-13,2009-10-19,1
20091013,West,59.03,40.97,17.93,8.88,0.02,0.00,2009-10-13,2009-10-19,1
20091006,High Plains,88.35,11.65,0.71,0.00,0.00,0.00,2009-10-06,2009-10-12,1
20091006,Midwest,72.12,27.88,10.61,5.80,0.86,0.00,2009-10-06,2009-10-12,1
20091006,Northeast,88.79,11.21,4.41,0.00,0.00,0.00,2009-10-06,2009-10-12,1
20091006,South,81.89,18.11,11.30,7.33,3.42,0.74,2009-10-06,2009-10-12,1
20091006,Southeast,82.84,17.16,5.44,0.96,0.00,0.00,2009-10-06,2009-10-12,1
20091006,West,58.26,41.74,17.16,5.79,0.02,0.00,2009-10-06,2009-10-12,1
20090929,High Plains,87.89,12.11,0.72,0.00,0.00,0.00,2009-09-29,2009-10-05,1
20090929,Midwest,67.63,32.37,15.28,7.03,1.27,0.00,2009-09-29,2009-10-05,1
20090929,Northeast,88.79,11.21,4.41,0.00,0.00,0.00,2009-09-29,2009-10-05,1
20090929,South,78.61,21.39,14.04,11.08,6.22,1.58,2009-09-29,2009-10-05,1
20090929,Southeast,81.34,18.66,7.27,1.43,0.00,0.00,2009-09-29,2009-10-05,1
20090929,West,57.34,42.66,15.43,5.10,0.02,0.00,2009-09-29,2009-10-05,1
20090922,High Plains,88.57,11.43,0.42,0.00,0.00,0.00,2009-09-22,2009-09-28,1
20090922,Midwest,62.93,37.07,15.12,6.40,1.19,0.00,2009-09-22,2009-09-28,1
20090922,Northeast,85.77,14.23,6.56,0.00,0.00,0.00,2009-09-22,2009-09-28,1
20090922,South,76.31,23.69,14.37,11.54,7.84,1.91,2009-09-22,2009-09-28,1
20090922,Southeast,73.23,26.77,9.91,1.66,0.00,0.00,2009-09-22,2009-09-28,1
20090922,West,65.13,34.87,15.14,5.10,0.01,0.00,2009-09-22,2009-09-28,1
20090915,High Plains,85.54,14.46,0.49,0.00,0.00,0.00,2009-09-15,2009-09-21,1
20090915,Midwest,72.89,27.11,9.24,1.60,0.00,0.00,2009-09-15,2009-09-21,1
20090915,Northeast,90.52,9.48,0.00,0.00,0.00,0.00,2009-09-15,2009-09-21,1
20090915,South,74.52,25.48,15.47,12.73,7.99,1.70,2009-09-15,2009-09-21,1
20090915,Southeast,77.71,22.29,10.05,0.14,0.00,0.00,2009-09-15,2009-09-21,1
20090915,West,61.76,38.24,16.04,5.27,0.01,0.00,2009-09-15,2009-09-21,1
20090908,High Plains,82.92,17.08,1.74,0.00,0.00,0.00,2009-09-08,2009-09-14,1
20090908,Midwest,73.18,26.82,8.76,1.60,0.00,0.00,2009-09-08,2009-09-14,1
20090908,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-08,2009-09-14,1
20090908,South,67.23,32.77,20.07,14.40,12.59,8.12,2009-09-08,2009-09-14,1
20090908,Southeast,77.02,22.98,3.19,0.00,0.00,0.00,2009-09-08,2009-09-14,1
20090908,West,60.57,39.43,16.19,5.23,0.01,0.00,2009-09-08,2009-09-14,1
20090901,High Plains,87.73,12.27,0.95,0.00,0.00,0.00,2009-09-01,2009-09-07,1
20090901,Midwest,80.55,19.45,8.13,1.60,0.00,0.00,2009-09-01,2009-09-07,1
20090901,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-01,2009-09-07,1
20090901,South,65.25,34.75,19.87,14.56,13.36,8.76,2009-09-01,2009-09-07,1
20090901,Southeast,80.46,19.54,2.38,0.00,0.00,0.00,2009-09-01,2009-09-07,1
20090901,West,61.84,38.16,15.39,5.45,0.01,0.00,2009-09-01,2009-09-07,1
20090825,High Plains,87.18,12.82,1.49,0.00,0.00,0.00,2009-08-25,2009-08-31,1
20090825,Midwest,78.29,21.71,8.32,2.95,0.00,0.00,2009-08-25,2009-08-31,1
20090825,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-08-25,2009-08-31,1
20090825,South,63.90,36.10,20.44,14.56,13.36,9.50,2009-08-25,2009-08-31,1
20090825,Southeast,71.89,28.11,2.15,0.00,0.00,0.00,2009-08-25,2009-08-31,1
20090825,West,62.91,37.09,14.96,5.18,0.01,0.00,2009-08-25,2009-08-31,1
20090818,High Plains,88.41,11.59,1.57,0.00,0.00,0.00,2009-08-18,2009-08-24,1
20090818,Midwest,71.32,28.68,11.32,5.93,1.30,0.00,2009-08-18,2009-08-24,1
20090818,Northeast,96.55,3.45,0.00,0.00,0.00,0.00,2009-08-18,2009-08-24,1
20090818,South,64.53,35.47,20.68,14.97,13.49,9.15,2009-08-18,2009-08-24,1
20090818,Southeast,63.08,36.92,1.03,0.00,0.00,0.00,2009-08-18,2009-08-24,1
20090818,West,62.90,37.10,12.03,4.96,0.01,0.00,2009-08-18,2009-08-24,1
20090811,High Plains,84.58,15.42,1.79,0.00,0.00,0.00,2009-08-11,2009-08-17,1
20090811,Midwest,71.15,28.85,11.52,5.93,1.30,0.00,2009-08-11,2009-08-17,1
20090811,Northeast,96.84,3.16,0.00,0.00,0.00,0.00,2009-08-11,2009-08-17,1
20090811,South,63.81,36.19,20.65,15.05,13.44,8.50,2009-08-11,2009-08-17,1
20090811,Southeast,70.01,29.99,0.00,0.00,0.00,0.00,2009-08-11,2009-08-17,1
20090811,West,60.05,39.95,11.91,4.84,0.01,0.00,2009-08-11,2009-08-17,1
20090804,High Plains,86.86,13.14,1.45,0.00,0.00,0.00,2009-08-04,2009-08-10,1
20090804,Midwest,71.74,28.26,13.64,6.87,1.30,0.00,2009-08-04,2009-08-10,1
20090804,Northeast,96.84,3.16,0.00,0.00,0.00,0.00,2009-08-04,2009-08-10,1
20090804,South,62.99,37.01,21.29,15.32,13.44,8.50,2009-08-04,2009-08-10,1
20090804,Southeast,70.01,29.99,0.00,0.00,0.00,0.00,2009-08-04,2009-08-10,1
20090804,West,65.08,34.92,12.12,5.11,0.01,0.00,2009-08-04,2009-08-10,1
20090728,High Plains,90.03,9.97,1.22,0.00,0.00,0.00,2009-07-28,2009-08-03,1
20090728,Midwest,72.52,27.48,13.43,6.59,0.00,0.00,2009-07-28,2009-08-03,1
20090728,Northeast,95.55,4.45,0.00,0.00,0.00,0.00,2009-07-28,2009-08-03,1
20090728,South,51.75,48.25,25.83,16.52,12.47,9.46,2009-07-28,2009-08-03,1
20090728,Southeast,66.69,33.31,0.00,0.00,0.00,0.00,2009-07-28,2009-08-03,1
20090728,West,65.73,34.27,12.44,4.93,0.01,0.00,2009-07-28,2009-08-03,1
20090721,High Plains,90.30,9.70,0.31,0.00,0.00,0.00,2009-07-21,2009-07-27,1
20090721,Midwest,72.19,27.81,13.64,6.82,0.00,0.00,2009-07-21,2009-07-27,1
20090721,Northeast,94.33,5.67,0.00,0.00,0.00,0.00,2009-07-21,2009-07-27,1
20090721,South,41.92,58.08,27.26,14.96,12.45,8.33,2009-07-21,2009-07-27,1
20090721,Southeast,64.88,35.12,0.00,0.00,0.00,0.00,2009-07-21,2009-07-27,1
20090721,West,63.13,36.87,13.87,5.34,0.01,0.00,2009-07-21,2009-07-27,1
20090714,High Plains,90.94,9.06,0.31,0.00,0.00,0.00,2009-07-14,2009-07-20,1
20090714,Midwest,76.19,23.81,13.30,4.44,0.00,0.00,2009-07-14,2009-07-20,1
20090714,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-14,2009-07-20,1
20090714,South,40.19,59.81,30.71,15.16,12.49,9.04,2009-07-14,2009-07-20,1
20090714,Southeast,70.29,29.71,0.00,0.00,0.00,0.00,2009-07-14,2009-07-20,1
20090714,West,63.23,36.77,13.97,5.26,0.01,0.00,2009-07-14,2009-07-20,1
20090707,High Plains,89.96,10.04,0.34,0.00,0.00,0.00,2009-07-07,2009-07-13,1
20090707,Midwest,79.69,20.31,10.49,3.68,0.00,0.00,2009-07-07,2009-07-13,1
20090707,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-07,2009-07-13,1
20090707,South,47.39,52.61,28.69,14.54,11.29,7.10,2009-07-07,2009-07-13,1
20090707,Southeast,70.01,29.99,0.00,0.00,0.00,0.00,2009-07-07,2009-07-13,1
20090707,West,63.42,36.58,13.54,5.21,0.01,0.00,2009-07-07,2009-07-13,1
20090630,High Plains,90.23,9.77,0.50,0.00,0.00,0.00,2009-06-30,2009-07-06,1
20090630,Midwest,84.03,15.97,8.62,1.59,0.00,0.00,2009-06-30,2009-07-06,1
20090630,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-06-30,2009-07-06,1
20090630,South,42.32,57.68,27.61,14.10,10.11,5.61,2009-06-30,2009-07-06,1
20090630,Southeast,88.71,11.29,0.00,0.00,0.00,0.00,2009-06-30,2009-07-06,1
20090630,West,63.27,36.73,13.27,4.81,0.00,0.00,2009-06-30,2009-07-06,1
20090623,High Plains,88.98,11.02,0.10,0.00,0.00,0.00,2009-06-23,2009-06-29,1
20090623,Midwest,82.53,17.47,6.69,2.09,0.00,0.00,2009-06-23,2009-06-29,1
20090623,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2009-06-23,2009-06-29,1
20090623,South,49.95,50.05,26.11,12.17,7.82,4.15,2009-06-23,2009-06-29,1
20090623,Southeast,96.05,3.95,0.00,0.00,0.00,0.00,2009-06-23,2009-06-29,1
20090623,West,65.72,34.28,13.38,5.05,0.00,0.00,2009-06-23,2009-06-29,1
20090616,High Plains,81.53,18.47,0.00,0.00,0.00,0.00,2009-06-16,2009-06-22,1
20090616,Midwest,81.40,18.60,6.75,1.96,0.00,0.00,2009-06-16,2009-06-22,1
20090616,Northeast,96.98,3.02,0.00,0.00,0.00,0.00,2009-06-16,2009-06-22,1
20090616,South,51.79,48.21,25.13,14.07,8.35,3.86,2009-06-16,2009-06-22,1
20090616,Southeast,97.49,2.51,0.00,0.00,0.00,0.00,2009-06-16,2009-06-22,1
20090616,West,61.46,38.54,14.79,5.44,0.00,0.00,2009-06-16,2009-06-22,1
20090609,High Plains,79.31,20.69,0.59,0.00,0.00,0.00,2009-06-09,2009-06-15,1
20090609,Midwest,80.55,19.45,6.75,1.96,0.00,0.00,2009-06-09,2009-06-15,1
20090609,Northeast,94.57,5.43,0.00,0.00,0.00,0.00,2009-06-09,2009-06-15,1
20090609,South,53.07,46.93,24.40,14.59,8.83,3.86,2009-06-09,2009-06-15,1
20090609,Southeast,97.49,2.51,0.00,0.00,0.00,0.00,2009-06-09,2009-06-15,1
20090609,West,61.77,38.23,16.20,5.64,0.00,0.00,2009-06-09,2009-06-15,1
20090602,High Plains,78.07,21.93,0.59,0.00,0.00,0.00,2009-06-02,2009-06-08,1
20090602,Midwest,82.97,17.03,6.75,1.96,0.00,0.00,2009-06-02,2009-06-08,1
20090602,Northeast,96.89,3.11,0.00,0.00,0.00,0.00,2009-06-02,2009-06-08,1
20090602,South,61.88,38.12,22.87,14.34,8.37,3.29,2009-06-02,2009-06-08,1
20090602,Southeast,95.22,4.78,0.68,0.00,0.00,0.00,2009-06-02,2009-06-08,1
20090602,West,60.88,39.12,16.24,5.56,0.00,0.00,2009-06-02,2009-06-08,1
20090526,High Plains,88.88,11.12,0.59,0.00,0.00,0.00,2009-05-26,2009-06-01,1
20090526,Midwest,86.34,13.66,6.65,1.82,0.00,0.00,2009-05-26,2009-06-01,1
20090526,Northeast,87.14,12.86,0.00,0.00,0.00,0.00,2009-05-26,2009-06-01,1
20090526,South,64.67,35.33,24.63,15.94,8.77,3.40,2009-05-26,2009-06-01,1
20090526,Southeast,90.41,9.59,1.86,0.00,0.00,0.00,2009-05-26,2009-06-01,1
20090526,West,63.03,36.97,15.93,4.46,0.00,0.00,2009-05-26,2009-06-01,1
20090519,High Plains,82.05,17.95,1.91,0.00,0.00,0.00,2009-05-19,2009-05-25,1
20090519,Midwest,89.42,10.58,5.69,1.07,0.00,0.00,2009-05-19,2009-05-25,1
20090519,Northeast,90.44,9.56,0.00,0.00,0.00,0.00,2009-05-19,2009-05-25,1
20090519,South,64.50,35.50,26.35,18.33,10.34,4.29,2009-05-19,2009-05-25,1
20090519,Southeast,84.29,15.71,8.55,6.13,0.98,0.00,2009-05-19,2009-05-25,1
20090519,West,57.88,42.12,18.34,5.57,0.00,0.00,2009-05-19,2009-05-25,1
20090512,High Plains,85.67,14.33,1.91,0.00,0.00,0.00,2009-05-12,2009-05-18,1
20090512,Midwest,87.40,12.60,6.84,1.07,0.00,0.00,2009-05-12,2009-05-18,1
20090512,Northeast,80.24,19.76,0.00,0.00,0.00,0.00,2009-05-12,2009-05-18,1
20090512,South,63.99,36.01,25.79,19.35,11.96,7.52,2009-05-12,2009-05-18,1
20090512,Southeast,75.89,24.11,11.99,11.07,5.77,0.00,2009-05-12,2009-05-18,1
20090512,West,58.20,41.80,17.64,4.94,0.00,0.00,2009-05-12,2009-05-18,1
20090505,High Plains,82.20,17.80,1.88,0.00,0.00,0.00,2009-05-05,2009-05-11,1
20090505,Midwest,85.86,14.14,8.08,1.68,0.00,0.00,2009-05-05,2009-05-11,1
20090505,Northeast,71.75,28.25,0.00,0.00,0.00,0.00,2009-05-05,2009-05-11,1
20090505,South,61.88,38.12,27.61,20.04,10.92,4.92,2009-05-05,2009-05-11,1
20090505,Southeast,66.19,33.81,14.33,9.18,2.20,0.00,2009-05-05,2009-05-11,1
20090505,West,56.47,43.53,16.59,4.68,0.00,0.00,2009-05-05,2009-05-11,1
20090428,High Plains,76.01,23.99,2.04,0.00,0.00,0.00,2009-04-28,2009-05-04,1
20090428,Midwest,85.50,14.50,8.08,1.68,0.00,0.00,2009-04-28,2009-05-04,1
20090428,Northeast,51.89,48.11,0.00,0.00,0.00,0.00,2009-04-28,2009-05-04,1
20090428,South,53.21,46.79,32.05,22.01,10.80,4.92,2009-04-28,2009-05-04,1
20090428,Southeast,61.32,38.68,14.72,9.18,1.72,0.00,2009-04-28,2009-05-04,1
20090428,West,52.97,47.03,16.97,5.26,0.00,0.00,2009-04-28,2009-05-04,1
20090421,High Plains,79.20,20.80,2.04,0.00,0.00,0.00,2009-04-21,2009-04-27,1
20090421,Midwest,84.61,15.39,10.20,5.50,0.00,0.00,2009-04-21,2009-04-27,1
20090421,Northeast,66.74,33.26,0.00,0.00,0.00,0.00,2009-04-21,2009-04-27,1
20090421,South,52.86,47.14,34.70,24.35,11.48,5.66,2009-04-21,2009-04-27,1
20090421,Southeast,65.60,34.40,14.72,7.51,1.49,0.00,2009-04-21,2009-04-27,1
20090421,West,52.51,47.49,17.37,5.26,0.00,0.00,2009-04-21,2009-04-27,1
20090414,High Plains,67.90,32.10,4.10,0.00,0.00,0.00,2009-04-14,2009-04-20,1
20090414,Midwest,82.60,17.40,10.20,5.66,0.00,0.00,2009-04-14,2009-04-20,1
20090414,Northeast,64.97,35.03,4.76,0.00,0.00,0.00,2009-04-14,2009-04-20,1
20090414,South,48.73,51.27,39.86,27.20,12.69,5.81,2009-04-14,2009-04-20,1
20090414,Southeast,64.04,35.96,17.62,8.71,0.74,0.00,2009-04-14,2009-04-20,1
20090414,West,56.15,43.85,17.29,4.85,0.01,0.00,2009-04-14,2009-04-20,1
20090407,High Plains,64.80,35.20,4.44,0.00,0.00,0.00,2009-04-07,2009-04-13,1
20090407,Midwest,83.29,16.71,9.90,3.55,0.00,0.00,2009-04-07,2009-04-13,1
20090407,Northeast,63.22,36.78,4.76,0.00,0.00,0.00,2009-04-07,2009-04-13,1
20090407,South,41.05,58.95,46.04,29.79,12.44,3.58,2009-04-07,2009-04-13,1
20090407,Southeast,59.30,40.70,21.11,8.34,0.00,0.00,2009-04-07,2009-04-13,1
20090407,West,57.35,42.65,17.71,4.85,0.01,0.00,2009-04-07,2009-04-13,1
20090331,High Plains,60.80,39.20,8.00,0.51,0.00,0.00,2009-03-31,2009-04-06,1
20090331,Midwest,82.68,17.32,9.09,3.55,0.00,0.00,2009-03-31,2009-04-06,1
20090331,Northeast,63.12,36.88,4.32,0.00,0.00,0.00,2009-03-31,2009-04-06,1
20090331,South,40.01,59.99,47.71,27.90,12.44,3.58,2009-03-31,2009-04-06,1
20090331,Southeast,39.59,60.41,34.14,8.03,0.00,0.00,2009-03-31,2009-04-06,1
20090331,West,54.16,45.84,18.97,2.91,0.01,0.00,2009-03-31,2009-04-06,1
20090324,High Plains,58.37,41.63,10.24,0.67,0.00,0.00,2009-03-24,2009-03-30,1
20090324,Midwest,82.65,17.35,9.09,3.55,0.00,0.00,2009-03-24,2009-03-30,1
20090324,Northeast,63.12,36.88,4.33,0.00,0.00,0.00,2009-03-24,2009-03-30,1
20090324,South,17.77,82.23,52.26,26.26,10.89,3.58,2009-03-24,2009-03-30,1
20090324,Southeast,14.95,85.05,41.36,11.74,0.00,0.00,2009-03-24,2009-03-30,1
20090324,West,54.16,45.84,19.18,2.92,0.01,0.00,2009-03-24,2009-03-30,1
20090317,High Plains,58.99,41.01,9.48,0.10,0.00,0.00,2009-03-17,2009-03-23,1
20090317,Midwest,85.69,14.31,9.24,3.55,0.00,0.00,2009-03-17,2009-03-23,1
20090317,Northeast,90.19,9.81,0.87,0.00,0.00,0.00,2009-03-17,2009-03-23,1
20090317,South,17.77,82.23,47.38,25.35,10.00,3.58,2009-03-17,2009-03-23,1
20090317,Southeast,14.59,85.41,41.38,11.68,1.57,0.00,2009-03-17,2009-03-23,1
20090317,West,55.25,44.75,17.42,2.92,0.01,0.00,2009-03-17,2009-03-23,1
20090310,High Plains,58.99,41.01,8.28,0.00,0.00,0.00,2009-03-10,2009-03-16,1
20090310,Midwest,85.69,14.31,9.24,3.55,0.00,0.00,2009-03-10,2009-03-16,1
20090310,Northeast,91.85,8.15,0.88,0.00,0.00,0.00,2009-03-10,2009-03-16,1
20090310,South,17.77,82.23,55.84,25.51,11.33,4.84,2009-03-10,2009-03-16,1
20090310,Southeast,9.58,90.42,41.63,9.72,1.57,0.00,2009-03-10,2009-03-16,1
20090310,West,55.49,44.51,16.95,2.93,0.01,0.00,2009-03-10,2009-03-16,1
20090303,High Plains,58.71,41.29,8.33,0.00,0.00,0.00,2009-03-03,2009-03-09,1
20090303,Midwest,85.69,14.31,9.24,3.55,0.00,0.00,2009-03-03,2009-03-09,1
20090303,Northeast,91.85,8.15,0.83,0.00,0.00,0.00,2009-03-03,2009-03-09,1
20090303,South,23.13,76.87,49.95,24.49,10.95,4.84,2009-03-03,2009-03-09,1
20090303,Southeast,9.34,90.66,40.26,7.04,1.57,0.00,2009-03-03,2009-03-09,1
20090303,West,53.16,46.84,18.89,5.46,0.40,0.00,2009-03-03,2009-03-09,1
20090224,High Plains,66.52,33.48,6.43,0.00,0.00,0.00,2009-02-24,2009-03-02,1
20090224,Midwest,84.22,15.78,9.80,3.94,0.00,0.00,2009-02-24,2009-03-02,1
20090224,Northeast,93.39,6.61,0.83,0.00,0.00,0.00,2009-02-24,2009-03-02,1
20090224,South,32.83,67.17,42.94,23.40,10.07,4.32,2009-02-24,2009-03-02,1
20090224,Southeast,7.16,92.84,40.90,7.03,1.85,0.00,2009-02-24,2009-03-02,1
20090224,West,54.59,45.41,17.85,6.16,1.33,0.00,2009-02-24,2009-03-02,1
20090217,High Plains,65.76,34.24,3.55,0.00,0.00,0.00,2009-02-17,2009-02-23,1
20090217,Midwest,84.22,15.78,9.80,3.94,0.00,0.00,2009-02-17,2009-02-23,1
20090217,Northeast,93.39,6.61,0.83,0.00,0.00,0.00,2009-02-17,2009-02-23,1
20090217,South,34.12,65.88,39.73,23.40,10.07,4.32,2009-02-17,2009-02-23,1
20090217,Southeast,7.16,92.84,29.41,5.98,1.85,0.00,2009-02-17,2009-02-23,1
20090217,West,54.86,45.14,16.46,6.85,1.51,0.00,2009-02-17,2009-02-23,1
20090210,High Plains,65.77,34.23,3.55,0.00,0.00,0.00,2009-02-10,2009-02-16,1
20090210,Midwest,82.96,17.04,9.80,3.94,0.00,0.00,2009-02-10,2009-02-16,1
20090210,Northeast,92.75,7.25,0.83,0.00,0.00,0.00,2009-02-10,2009-02-16,1
20090210,South,30.96,69.04,45.95,24.57,9.89,3.84,2009-02-10,2009-02-16,1
20090210,Southeast,9.85,90.15,19.71,4.57,1.59,0.00,2009-02-10,2009-02-16,1
20090210,West,52.41,47.59,17.68,7.26,1.71,0.00,2009-02-10,2009-02-16,1
20090203,High Plains,66.93,33.07,5.82,0.00,0.00,0.00,2009-02-03,2009-02-09,1
20090203,Midwest,82.96,17.04,9.80,3.40,0.00,0.00,2009-02-03,2009-02-09,1
20090203,Northeast,95.20,4.80,0.85,0.00,0.00,0.00,2009-02-03,2009-02-09,1
20090203,South,32.21,67.79,41.64,24.41,9.89,3.36,2009-02-03,2009-02-09,1
20090203,Southeast,55.09,44.91,13.55,4.57,1.59,0.00,2009-02-03,2009-02-09,1
20090203,West,52.19,47.81,19.34,7.26,1.71,0.00,2009-02-03,2009-02-09,1
20090127,High Plains,64.43,35.57,6.42,0.00,0.00,0.00,2009-01-27,2009-02-02,1
20090127,Midwest,72.78,27.22,9.81,3.40,0.00,0.00,2009-01-27,2009-02-02,1
